ID,Datacenter_location_input,Network_zone_Input,Environment_input,application_input,Vcenter,Vmware_datacenter,Vmware_cluster,Vmware_datastore_keyword,Vmware_datastore_name,Vmware_networks,Subnet_name,Vlan,Subnet_address,Subnet_gateway,Subnet_netmask,DNS1,DNS2,DNS3,DNS_Suffix,DNS_prefix,Timezone
681,DC1A,Z1B,PRODUCTION,FE/BE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-WEB-768,XE-Z1B-PRD-WEB-119-160-27,VLAN 768,10.16.119.160/27,10.16.119.161,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
682,DC1A,Z1B,PRODUCTION,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-DBS-769,XE-Z1B-PRD-DBS-119.192-27,VLAN 769,10.16.119.192/27,10.16.119.193,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
683,DC1A,Z1B,PRODUCTION,FE/BE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-WEB-770,XE-Z1B-PRD-WEB-119.224-27,VLAN 770,10.16.119.224/27,10.16.119.225,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
684,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-771,XE-Z1B-PRD-APP-111.0-27 (Confidential),VLAN 771,10.16.111.0/27,10.16.111.1,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
685,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-772,XE-Z1B-PRD-APP-111.32-27 (Confidential),VLAN 772,10.16.111.32/27,10.16.111.33,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
686,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-773,XE-Z1B-PRD-APP-111.64-27 (Confidential),VLAN 773,10.16.111.64/27,10.16.111.65,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
687,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-774,XE-Z1B-PRD-APP-111.96-27 (Strictly-Confidential),VLAN 774,10.16.111.96/27,10.16.111.97,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
688,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-775,XE-Z1B-PRD-APP-111.128-27 (Strictly-Confidential),VLAN 775,10.16.111.128/27,10.16.111.129,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
689,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-776,XE-Z1B-PRD-APP-111.160-27 (Strictly-Confidential),VLAN 776,10.16.111.160/27,10.16.111.161,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
690,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-777,XE-Z1B-PRD-APP-111.192-27 (Strictly-Confidential),VLAN 777,10.16.111.192/27,10.16.111.193,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
691,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-778,XE-Z1B-PRD-APP-111.224-27 (Strictly-Confidential),VLAN 778,10.16.111.224/27,10.16.111.225,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
692,DC1A,Z1B,STRICT,,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],PROD-VLAN-0779,XE-Z1B-STR-APP-107.0-27  (Strictly-Confidential),VLAN 779,10.16.107.0/27,10.16.107.1,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
693,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-780,XE-Z1B-PRD-APP-107.32-27  (Strictly-Confidential),VLAN 780,10.16.107.32/27,10.16.107.33,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
694,DC1A,Z1B,PRODUCTION,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-781,XE-Z1B-PRD-DBS-107.64-27  (Strictly-Confidential),VLAN 781,10.16.107.64/27,10.16.107.65,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
695,DC1A,Z1B,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0782,XE-Z1B-STG-APP-107.96-27  (Strictly-Confidential),VLAN 782,10.16.107.96/27,10.16.107.97,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
696,DC1A,Z1B,STAGE,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0783,XE-Z1B-STG-DBS-107.128-27  (Strictly-Confidential),VLAN 783,10.16.107.128/27,10.16.107.129,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
697,DC1A,Z1B,PRODUCTION,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-DBS-784,XE-Z1B-PRD-DBS-107.160-27  (Strictly-Confidential),VLAN 784,10.16.107.160/27,10.16.107.161,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
698,DC1A,Z1B,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1B-PRD-APP-785,XE-Z1B-PRD-APP-107.192-27  (Strictly-Confidential),VLAN 785,10.16.107.192/27,10.16.107.193,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
699,DC1A,Z1C,PRODUCTION,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1C-PRD-DBS-887,XE-Z1C-PRD-DBS-110.224-27,VLAN 887,10.16.110.224/27,10.16.110.225,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
700,DC1A,Z1C,PRODUCTION,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1C-PRD-DBS-888,XE-Z1C-PRD-DBS-103.0-27,VLAN 888,10.16.103.0/27,10.16.103.1,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
701,DC1A,Z1C,PRODUCTION,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1C-PRD-DBS-889,XE-Z1C-PRD-DBS-103.32-27,VLAN 889,10.16.103.32/27,10.16.103.33,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
702,DC1A,Z1C,PRODUCTION,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1C-PRD-DBS-890,XE-Z1C-PRD-DBS-103.64-27,VLAN 890,10.16.103.64/27,10.16.103.65,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
703,DC1A,Z1C,STAGE,CORE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0891,XE-Z1C-STG-COR-103.96-27,VLAN 891,10.16.103.96/27,10.16.103.97,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
704,DC1A,Z1C,STAGE,CORE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0892,XE-Z1C-STG-COR-103.128-27,VLAN 892,10.16.103.128/27,10.16.103.129,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
705,DC1A,Z1C,STAGE,CORE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0893,XE-Z1C-STG-COR-103.160-27,VLAN 893,10.16.103.160/27,10.16.103.161,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
706,DC1A,Z1C,STAGE,CORE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0894,XE-Z1C-STG-COR-103.192-27,VLAN 894,10.16.103.192/27,10.16.103.193,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
707,DC1A,Z1C,STAGE,CORE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0895,XE-Z1C-STG-COR-103.224-27,VLAN 895,10.16.103.224/27,10.16.103.225,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
708,DC1A,Z1C,STAGE,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0896,XE-Z1C-STG-DBS-104.0-27,VLAN 896,10.16.104.0/27,10.16.104.1,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
709,DC1A,Z1C,STAGE,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0897,XE-Z1C-STG-DBS-104.32-27,VLAN 897,10.16.104.32/27,10.16.104.33,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
710,DC1A,Z1C,STAGE,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0898,XE-Z1C-STG-DBS-104.64-27,VLAN 898,10.16.104.64/27,10.16.104.65,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
711,DC1A,Z1C,STAGE,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],STAG-VLAN-0899,XE-Z1C-STG-DBS-104.96-27,VLAN 899,10.16.104.96/27,10.16.104.97,255.255.255.224,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
712,DC1A,Z1D,DEV,FE/BE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1D-DEV-WEB-859,XE-Z1D-DEV-WEB-130.0-24,VLAN 859,10.16.130.0/24,10.16.130.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
713,DC1A,Z1D,DEV,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],DEV-VLAN-0851,XE-Z1D-DEV-APP-131.0-24,VLAN 851,10.16.131.0/24,10.16.131.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
714,DC1A,Z1D,DEV,FE/BE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],DEV-VLAN-0852,XE-Z1D-DEV-WEB-132.0-24,VLAN 852,10.16.132.0/24,10.16.132.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
715,DC1A,Z1D,DEV,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],DEV-VLAN-0853,XE-Z1D-DEV-DBS-133.0-24,VLAN 853,10.16.133.0/24,10.16.133.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
716,DC1A,Z1D,TEST,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],DEV-VLAN-0854,XE-Z1D-TST-APP-134.0-24,VLAN 854,10.16.134.0/24,10.16.134.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
717,DC1A,Z1D,TEST,FE/BE,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],DEV-VLAN-0855,XE-Z1D-TST-WEB-135.0-24,VLAN 855,10.16.135.0/24,10.16.135.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
718,DC1A,Z1D,TEST,DB/IC/ID,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],DEV-VLAN-0856,XE-Z1D-TST-DBS-137.0-24,VLAN 856,10.16.137.0/24,10.16.137.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
719,DC1A,Z1D,TEST,,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],,XE-Z1D-TST-NET-138.0-24,VLAN 857,10.16.138.0/24,10.16.138.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
720,DC1A,Z1D,DEV,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xe-s-vcsap01p.xe.abb.com,XELPG,XE-NPCLU1,NONPROD,DC1A_PRIMERA_NONPROD_0[01-19],XE-Z1D-DEV-APP-858,XE-Z1D-DEV-APP-139.0-24,VLAN 858,10.16.139.0/24,10.16.139.1,255.255.255.0,10.16.7.13,10.16.7.12,10.17.106.6,xe.abb.com,XE,W. Europe Standard Time
721,DC2B,Z1A,PRODUCTION,FE/BE,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0101,XB-Z1A-PRD-WEB-0.0-24,VLAN 101,10.77.0.0/24,10.77.0.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
722,DC2B,Z1A,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0102,XB-Z1A-PRD-APP-1.0-24,VLAN 102,10.77.1.0/24,10.77.1.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
723,DC2B,Z1A,PRODUCTION,DB/IC/ID,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0103,XB-Z1A-PRD-DBS-2.0-24,VLAN 103,10.77.2.0/24,10.77.2.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
724,DC2B,Z1A,PRODUCTION,FE/BE,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0104,XB-Z1A-PRD-WEB-3.0-24,VLAN 104,10.77.3.0/24,10.77.3.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
725,DC2B,Z1A,PRODUCTION,FE/BE,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0105,XB-Z1A-PRD-WEB-4.0-24,VLAN 105,10.77.4.0/24,10.77.4.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
726,DC2B,Z1A,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0106,XB-Z1A-PRD-APP-5.0-24,VLAN 106,10.77.5.0/24,10.77.5.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
727,DC2B,Z1A,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0107,XB-Z1A-PRD-APP-6.0-24,VLAN 107,10.77.6.0/24,10.77.6.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
728,DC2B,Z1A,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0108,XB-Z1A-PRD-APP-7.0-24,VLAN 108,10.77.7.0/24,10.77.7.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
729,DC2B,Z1A,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0109,XB-Z1A-PRD-APP-8.0-24,VLAN 109,10.77.8.0/24,10.77.8.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
730,DC2B,Z1A,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0110,XB-Z1A-PRD-APP-9.0-24,VLAN 110,10.77.9.0/24,10.77.9.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
731,DC2B,Z1A,PRODUCTION,DB/IC/ID,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0111,XB-Z1A-PRD-DBS-10.0-24,VLAN 111,10.77.10.0/24,10.77.10.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
732,DC2B,Z1A,PRODUCTION,DB/IC/ID,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0112,XB-Z1A-PRD-DBS-11.0-24,VLAN 112,10.77.11.0/24,10.77.11.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
733,DC2B,Z1A,PRODUCTION,DB/IC/ID,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0113,XB-Z1A-PRD-DBS-12.0-24,VLAN 113,10.77.12.0/24,10.77.12.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
734,DC2B,Z1A,PRODUCTION,DB/IC/ID,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0114,XB-Z1A-PRD-DBS-13.0-24,VLAN 114,10.77.13.0/24,10.77.13.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
735,DC2B,Z1A,PRODUCTION,DB/IC/ID,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0115,XB-Z1A-PRD-DBS-14.0-24,VLAN 115,10.77.14.0/24,10.77.14.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
736,DC2B,Z1A,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0116,XB-Z1A-STG-APP-15.0-24,VLAN 116,10.77.15.0/24,10.77.15.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
737,DC2B,Z1A,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0117,XB-Z1A-STG-APP-16.0-24,VLAN 117,10.77.16.0/24,10.77.16.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
738,DC2B,Z1A,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0118,XB-Z1A-STG-APP-17.0-24,VLAN 118,10.77.17.0/24,10.77.17.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
739,DC2B,Z1A,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0119,XB-Z1A-STG-APP-18.0-24,VLAN 119,10.77.18.0/24,10.77.18.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
740,DC2B,Z1A,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0120,XB-Z1A-STG-APP-19.0-24,VLAN 120,10.77.19.0/24,10.77.19.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
741,DC2B,Z1A,STAGE,FE/BE,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0121,XB-Z1A-STG-WEB-20.0-24,VLAN 121,10.77.20.0/24,10.77.20.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
742,DC2B,Z1A,STAGE,FE/BE,xb-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2B,XB-PRODCLU1,PROD,XB_PRIMERA_PROD_00[1-2],PROD-VLAN-0122,XB-Z1A-STG-WEB-21.0-24,VLAN 122,10.77.21.0/24,10.77.21.1,255.255.255.0,10.77.107.30 ,10.76.106.6 ,10.16.7.13,xa.abb.com,XB,Central America Standard Time
